"","record_code","format_version","submission_date","reporting_agency","sampling_agency","recovery_id","species","run_year","recovery_date","recovery_date_type","period_type","period","fishery","gear","adclip_selective_fishery","estimation_level","recovery_location_code","sampling_site","recorded_mark","sex","weight","weight_code","weight_type","length","length_code","length_type","detection_method","tag_status","tag_code","tag_type","sequential_number","sequential_column_number","sequential_row_number","catch_sample_id","sample_type","sampled_maturity","sampled_run","sampled_length_range","sampled_sex","sampled_mark","estimated_number","recovery_location_name","record_origin"
"148859","R",4.1,20030703,"WDFW","WDFW","187800",1,1973,19730901,"R",4,8,45,"95","N",4,"3M11512  872399","",5000,"",NA,NA,NA,68,4,2,"V",1,"150005",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,1.9,"POINT WHITNEY","N"
"148860","R",4.1,20030703,"WDFW","WDFW","402001",1,1973,19731216,"R",4,12,45,"95","N",4,"3M11512  872399","",5000,"",NA,NA,NA,71,4,2,"V",1,"150006",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,1.9,"POINT WHITNEY","N"
"148861","R",4.1,20030703,"WDFW","WDFW","317201",1,1973,19731103,"R",4,10,45,"95","N",4,"3M11512  872399","",5000,"",NA,NA,NA,62,4,2,"V",1,"150007",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,1.9,"POINT WHITNEY","N"
"148862","R",4.1,20030703,"WDFW","WDFW","279200",1,1973,19731015,"R",4,10,45,"95","N",4,"3M11512  872399","",5000,"",NA,NA,NA,73,4,2,"V",1,"150011",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,1.9,"POINT WHITNEY","N"
"148863","R",4.1,20030703,"WDFW","WDFW","265400",1,1973,19731006,"R",4,10,45,"95","N",4,"3M11411  872100","",5000,"",NA,NA,NA,78,4,2,"V",1,"150113",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.4,"DALCO POINT","N"
"148864","R",4.1,20030703,"WDFW","WDFW","218200",1,1973,19730915,"R",4,9,45,"95","N",4,"3M11411  872100","",5000,"",NA,NA,NA,76,4,2,"V",1,"150113",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.4,"DALCO POINT","N"
"148865","R",4.1,20030703,"WDFW","WDFW","21201",1,1973,19730224,"R",4,2,45,"95","N",4,"3M11411  872100","",5000,"",NA,NA,NA,69,4,2,"V",7,"YWPUBR",5,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.3,"DALCO POINT","N"
"148866","R",4.1,20030703,"WDFW","WDFW","308201",1,1973,19731101,"R",4,10,45,"95","N",4,"3M11411  872100","",5000,"",NA,NA,NA,59,4,2,"V",1,"150101",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.4,"DALCO POINT","N"
"148867","R",4.1,20030703,"WDFW","WDFW","216900",1,1973,19730929,"R",4,9,45,"95","N",4,"3M11411  872100","",5000,"",NA,NA,NA,69,4,2,"V",1,"150114",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.4,"DALCO POINT","N"
"148868","R",4.1,20030703,"WDFW","WDFW","318001",1,1973,19731119,"R",4,11,45,"95","N",4,"3M11411  872389","",5000,"",NA,NA,NA,55,4,2,"V",1,"150102",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.3,"POINT ROBINSON","N"
"148869","R",4.1,20030703,"WDFW","WDFW","165200",1,1973,19730823,"R",4,8,45,"95","N",4,"3M11410  872024","",5000,"",NA,NA,NA,59,4,2,"V",1,"150913",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,3.5,"BATTLE POINT","N"
"148870","R",4.1,20030703,"WDFW","WDFW","7003007",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148871","R",4.1,20030703,"WDFW","WDFW","7002734",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148872","R",4.1,20030703,"WDFW","WDFW","7003010",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148873","R",4.1,20030703,"WDFW","WDFW","7003008",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148874","R",4.1,20030703,"WDFW","WDFW","7003009",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148875","R",4.1,20030703,"WDFW","WDFW","7002937",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148876","R",4.1,20030703,"WDFW","WDFW","7002740",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148877","R",4.1,20030703,"WDFW","WDFW","7003006",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148878","R",4.1,20030703,"WDFW","WDFW","7003003",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148879","R",4.1,20030703,"WDFW","WDFW","7003001",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148880","R",4.1,20030703,"WDFW","WDFW","7003002",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148881","R",4.1,20030703,"WDFW","WDFW","7003013",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148882","R",4.1,20030703,"WDFW","WDFW","7003005",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148883","R",4.1,20030703,"WDFW","WDFW","7003011",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148884","R",4.1,20030703,"WDFW","WDFW","7002714",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148885","R",4.1,20030703,"WDFW","WDFW","7002932",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148886","R",4.1,20030703,"WDFW","WDFW","7002925",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148887","R",4.1,20030703,"WDFW","WDFW","7002922",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148888","R",4.1,20030703,"WDFW","WDFW","7002718",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148889","R",4.1,20030703,"WDFW","WDFW","7002707",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148890","R",4.1,20030703,"WDFW","WDFW","7002934",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148891","R",4.1,20030703,"WDFW","WDFW","7002935",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148892","R",4.1,20030703,"WDFW","WDFW","7002930",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148893","R",4.1,20030703,"WDFW","WDFW","7002927",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148894","R",4.1,20030703,"WDFW","WDFW","7002926",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148895","R",4.1,20030703,"WDFW","WDFW","7002933",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148896","R",4.1,20030703,"WDFW","WDFW","7002924",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148897","R",4.1,20030703,"WDFW","WDFW","7002929",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148898","R",4.1,20030703,"WDFW","WDFW","7002928",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148899","R",4.1,20030703,"WDFW","WDFW","7002735",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148900","R",4.1,20030703,"WDFW","WDFW","7002724",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148901","R",4.1,20030703,"WDFW","WDFW","7002706",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148902","R",4.1,20030703,"WDFW","WDFW","7003016",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148903","R",4.1,20030703,"WDFW","WDFW","7003014",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148904","R",4.1,20030703,"WDFW","WDFW","7004004",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",2,"",NA,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148905","R",4.1,20030703,"WDFW","WDFW","7004001",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",2,"",NA,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148906","R",4.1,20030703,"WDFW","WDFW","7004003",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",2,"",NA,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148907","R",4.1,20030703,"WDFW","WDFW","7003700",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150501",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148908","R",4.1,20030703,"WDFW","WDFW","7003900",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",2,"",NA,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148909","R",4.1,20030703,"WDFW","WDFW","7004002",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",2,"",NA,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148910","R",4.1,20030703,"WDFW","WDFW","7004006",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",2,"",NA,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148911","R",4.1,20030703,"WDFW","WDFW","7003800",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150513",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148912","R",4.1,20030703,"WDFW","WDFW","7002710",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148913","R",4.1,20030703,"WDFW","WDFW","7004005",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",2,"",NA,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148914","R",4.1,20030703,"WDFW","WDFW","7003024",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148915","R",4.1,20030703,"WDFW","WDFW","7003022",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148916","R",4.1,20030703,"WDFW","WDFW","7003019",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148917","R",4.1,20030703,"WDFW","WDFW","7003015",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148918","R",4.1,20030703,"WDFW","WDFW","7002936",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148919","R",4.1,20030703,"WDFW","WDFW","7003023",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148920","R",4.1,20030703,"WDFW","WDFW","7003025",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148921","R",4.1,20030703,"WDFW","WDFW","7003026",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148922","R",4.1,20030703,"WDFW","WDFW","7003017",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148923","R",4.1,20030703,"WDFW","WDFW","7003018",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148924","R",4.1,20030703,"WDFW","WDFW","7003012",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148925","R",4.1,20030703,"WDFW","WDFW","7003021",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148926","R",4.1,20030703,"WDFW","WDFW","7002736",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148927","R",4.1,20030703,"WDFW","WDFW","7003020",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148928","R",4.1,20030703,"WDFW","WDFW","7002722",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148929","R",4.1,20030703,"WDFW","WDFW","7002931",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148930","R",4.1,20030703,"WDFW","WDFW","7002915",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148931","R",4.1,20030703,"WDFW","WDFW","7002709",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148932","R",4.1,20030703,"WDFW","WDFW","7002815",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148933","R",4.1,20030703,"WDFW","WDFW","7003505",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150105",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148934","R",4.1,20030703,"WDFW","WDFW","7002744",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148935","R",4.1,20030703,"WDFW","WDFW","7003004",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148936","R",4.1,20030703,"WDFW","WDFW","7002723",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148937","R",4.1,20030703,"WDFW","WDFW","7002917",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148938","R",4.1,20030703,"WDFW","WDFW","7002923",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148939","R",4.1,20030703,"WDFW","WDFW","7002910",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148940","R",4.1,20030703,"WDFW","WDFW","7002921",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148941","R",4.1,20030703,"WDFW","WDFW","7002916",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148942","R",4.1,20030703,"WDFW","WDFW","7002909",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148943","R",4.1,20030703,"WDFW","WDFW","7002920",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148944","R",4.1,20030703,"WDFW","WDFW","7002919",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148945","R",4.1,20030703,"WDFW","WDFW","7002918",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148946","R",4.1,20030703,"WDFW","WDFW","7002911",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148947","R",4.1,20030703,"WDFW","WDFW","7002912",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148948","R",4.1,20030703,"WDFW","WDFW","7002717",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148949","R",4.1,20030703,"WDFW","WDFW","7002901",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148950","R",4.1,20030703,"WDFW","WDFW","7002914",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148951","R",4.1,20030703,"WDFW","WDFW","7002913",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150015",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
"148952","R",4.1,20030703,"WDFW","WDFW","7002720",1,1973,19731231,"R",1,1,50,"01","N",6,"3F10208  031421 H","",5000,"",NA,NA,NA,100,4,2,"V",1,"150014",0,NA,NA,NA,"0",1,NA,3,NA,"",NA,1,"MARBLEMOUNT HATCHERY","N"
