state/prov,F/M,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,description,rmpc_region,rmpc_basin,Rec area-W,Rec area.Shelton,Rec area.Shelton2,Rec area.Shelton3,Rec.area.Sullaway.Shelton
2,M,2MN2502W TASU SD 42,1,NSPT  TASU SD,52.7666,-132.0833,,,NSPT            STAT AREA: 02W TASU SOUND          02W,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN2502W TCEN PT,1,NSPT         TCEN PT,53.15,-132.5833,,,NSPT            STAT AREA: 02W TCENAKUN POINT      02W,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN2502W TCEN PT 63,1,NSPT  TCEN PT,53.15,-132.5833,,,NSPT            STAT AREA: 02W TCENAKUN POINT      02W,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN2502W TWOW,1,NSPT         TWOW,52.4166,-131.6166,,,NSPT            STAT AREA: 02W UNKNOWN PFMA 2(WEST)02W,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN2502W TWOWI,1,NSPT  TWOWI,NA,NA,,,NSPT            STAT AREA: 02W UNKNOWN PFMA 2      02W,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001ANDR PT 02,,NSPT  ANDR PT [1-2],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H001CHAN RF 02,,NSPT  CHAN RF [1-2],,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25H001CHOE PT 02,,NSPT  CHOE PT [1-2],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001CP EDEN 03,,NSPT  CP EDEN [1-3],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001CP NADE 03,,NSPT  CP NADE [1-3],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H001DIXO EN 09,,NSPT  DIXO EN [101-9],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001HIDD IS 05,,NSPT  HIDD IS [1-5],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H001KLAS PT 07,,NSPT  KLAS PT [1-7],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H001LANG IS 02,,NSPT  LANG IS [1-2],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001MASS IN 06,,NSPT  MASS IN [1-6],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001MASS SD 06,,NSPT  MASS SD [1-6],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001MASSET  06,,NSPT  MASSET [1-6],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001MAZA IS 03,,NSPT  MAZA IS [1-3],,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25H001MCIN BY 05,,NSPT  MCIN BY [1-5],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001MCPH PT 06,,NSPT  MCPH PT [101-6],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001NADE HA 04,,NSPT  NADE HA [1-4],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001ONE,,NSPT  ONE [H001],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001ONEI,,NSPT  ONEI [H001],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H001PARK PT 06,,NSPT  PARK PT [1-6],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H001SHAG RK 03,,NSPT  SHAG RK [1-3],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001STRI IS 05,,NSPT  STRI IS [1-5],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001VIRA SD 03,,NSPT  VIRA SD [1-3],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001WIAH PT 05,,NSPT  WIAH PT [1-5],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H001YATZE   03,,NSPT  YATZE [1-3],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H003ARNI PT 01,,NSPT  ARNI PT [3-1],,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25H003DUND IS 01,,NSPT  DUND IS [3-1],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H003GNAR IS 01,,NSPT  GNAR IS [3-1],,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25H003GOOS BY 01,,NSPT  GOOS BY [3-1],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H003HOLL IS 02,,NSPT  HOLL IS [3-2],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H003PR SIMP 04,,NSPT  PR SIMP [3-4],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H003STEA PS 08,,NSPT  STEA PS [3-8],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H003THREEI,,NSPT  THREEI [H003],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H003TRAL BY 06,,NSPT  TRAL BY [3-6],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H003WALE IS 07,,NSPT  WALE IS [3-7],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H003WORK CH 06,,NSPT  WORK CH [3-6],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H003ZAYA IS 01,,NSPT  ZAYA IS [3-1],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004AVER IS 09,,NSPT  AVER IS [4-9],,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25H004BELL PS 02,,NSPT  BELL PS [4-2],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004CHIS PS 12,,NSPT  CHIS PS [4-12],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004DIGB IS 09,,NSPT  DIGB IS [4-9],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004DODG CV 10,,NSPT  DODG CV [4-10],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004DUND IS 01,,NSPT  DUND IS [4-1],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004EDYE PS 04,,NSPT  EDYE PS [4-4],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004FOUR,,NSPT  FOUR [H004],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004FOURI,,NSPT  FOURI [H004],,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25H004FOURO,,NSPT  FOURO [H004],,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25H004GANN IS 12,,NSPT  GANN IS [4-12],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004GIBS IS 01,,NSPT  GIBS IS [4-1],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004HAZE PT 12,,NSPT  HAZE PT [4-12],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004HOLL PS 05,,NSPT  HOLL PS [4-5],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004HPBK BY 12,,NSPT  HPBK BY [4-12],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004HUNT IN 09,,NSPT  HUNT IN [4-9],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004KENN IS 15,,NSPT  KENN IS [4-15],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004KINA IS 09,,NSPT  KINA IS [4-9],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004LIMA PT 09,,NSPT  LIMA PT [4-9],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004LUCY IS 09,,NSPT  LUCY IS [4-9],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004MELV IS 01,,NSPT  MELV IS [4-1],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004METL BY 10,,NSPT  METL BY [4-10],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004PORC IS 12,,NSPT  PORC IS [4-12],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004PRIN HA 10,,NSPT  PRIN HA [4-10],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004QLAW AN 02,,NSPT  QLAW AN [4-2],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004RACH IS 09,,NSPT  RACH IS [4-9],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004RYAN PT 05,,NSPT  RYAN PT [4-5],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004SIMP RK 01,,NSPT  SIMP RK [4-1],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004SMIT IS 12,,NSPT  SMIT IS [4-12],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004SPIR LE 10,,NSPT  SPIR LE [4-10],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004SQUADER 02,,NSPT  SQUADER [4-2],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004STEP IS 09,,NSPT  STEP IS [4-9],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004TEEN IS 13,,NSPT  TEEN IS [4-13],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H004TUGW IS 09,,NSPT  TUGW IS [4-9],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H005GREN CH 23,,NSPT  GREN CH [5-23],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H005LOWE IN 24,,NSPT  LOWE IN [5-24],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H005WEST IN 23,,NSPT  WEST IN [5-23],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H02ECUMS IN 03,,NSPT  CUMS IN [2-3],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02ERACE TA 08,,NSPT  RACE TA [2-8],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02ESANDSPI 02,,NSPT  SANDSPI [2-2],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02ESHIN BY 01,,NSPT  SHIN BY [2-1],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02ESKID IN 01,,NSPT  SKID IN [2-1],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02W,,NSPT         H02W,,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H02WBONE PT 49,,NSPT  BONE PT [2-49],,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25H02WCART SD 68,,NSPT  CART SD [2-68],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H02WCHAA IS 66,,NSPT  CHAA IS [2-66],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02WCP HENR 49,,NSPT  CP HENR [2-49],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H02WDENH PT 49,,NSPT  DENH PT [2-49],,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25H02WEGLE BY 49,,NSPT  EGLE BY [2-49],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H02WFREE RK 79,,NSPT  FREE RK [2-79],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H02WHIPP IS 87,,NSPT  HIPP IS [2-87],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02WKANO IN 69,,NSPT  KANO IN [2-69],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02WKIND PT 69,,NSPT  KIND PT [2-69],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02WKUNA PT 79,,NSPT  KUNA PT [2-79],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02WMARB IS 68,,NSPT  MARB IS [2-68],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02WNEST IN 87,,NSPT  NEST IN [2-87],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H02WPR LOUI 94,,NSPT  PR LOUI [2-94],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25H02WRENN SD 78,,NSPT  RENN SD [2-78],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02WSEAL IN 83,,NSPT  SEAL IN [2-83],,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25H02WSKID PT 64,,NSPT  SKID PT [2-64],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02WTART IN 80,,NSPT  TART IN [2-80],,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25H02WTCEN PT 63,,NSPT  TCEN PT [2-63],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02WTWOW,,NSPT  TWOW [H02W],,,,,,,,QCI,NBC,NBC,NBC,NBC
2,M,2MN25H02WTWOWI,,NSPT  TWOWI [H02W],,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P001,,NSPT         P001,,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P001CHOE PT 02,,NSPT  CHOE PT (1-2),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P001CP NADE 03,,NSPT  CP NADE (1-3),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P001KLAS PT 07,,NSPT  KLAS PT (1-7),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P001LANG IS 02,,NSPT  LANG IS (1-2),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P001MASSET  06,,NSPT  MASSET (1-6),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P001PARK PT 06,,NSPT  PARK PT (1-6),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P001SHAG RK 03,,NSPT  SHAG RK (1-3),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P001STRI IS 05,,NSPT  STRI IS (1-5),,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25P003,,NSPT         P003,,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25P003DUND IS,,NSPT  DUND IS (P003),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P003ZAYA IS 01,,NSPT  ZAYA IS (3-1),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P004,,NSPT         P004,,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P004AVER IS 09,,NSPT  AVER IS (4-9),,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25P004EDYE PS 04,,NSPT  EDYE PS (4-4),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P004LUCY IS 09,,NSPT  LUCY IS (4-9),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P004MELV IS 01,,NSPT  MELV IS (4-1),,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25P004PRIN HA 10,,NSPT  PRIN HA (4-10),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P004QLAW AN 02,,NSPT  QLAW AN (4-2),,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25P004RUSH IS 13,,NSPT  RUSH IS (4-13),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P004STEP IS 09,,NSPT  STEP IS (4-9),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P004TEEN IS 13,,NSPT  TEEN IS (4-13),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P004TRIP IS 01,,NSPT  TRIP IS (4-1),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P004TUGW IS 09,,NSPT  TUGW IS (4-9),,,,,,,,,NBC,NBC,NBC,NBC
2,M,2MN25P2E SKID PT 64,,NSPT  SKID PT (2-64),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P2W,,NSPT         P2W,,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P2W EGLE BY 49,,NSPT  EGLE BY (2-49),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P2W HIPP IS 87,,NSPT  HIPP IS (2-87),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P2W NEST IN 87,,NSPT  NEST IN (2-87),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN25P2W RENN SD 78,,NSPT  RENN SD (2-78),,,,,,,,NBC,NBC,NBC,NBC,NBC
2,M,2MN26006,1,CSPT         S/A 006,,,,,CSPT            STAT AREA: 006 UNKNOWN LOCATION,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 ARIS IS,1,CSPT         ARIS IS,52.5833,-129.1666,,,CSPT            STAT AREA: 006 ARISTAZABAL ISLAND  006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 ARIS IS 16,1,CSPT  ARIS IS,52.5833,-129.1666,,,CSPT            STAT AREA: 006 ARISTAZABAL ISLAND  006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 ASHD IS,1,CSPT         ASHD IS,53.0666,-129.2166,,,CSPT            STAT AREA: 006 ASHDOWN ISLAND      006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 ASHD IS 10,1,CSPT  ASHD IS,53.0666,-129.2166,,,CSPT            STAT AREA: 006 ASHDOWN ISLAND      006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 BARN HA,1,CSPT         BARN HA,53.0833,-129.1166,,,CSPT            STAT AREA: 006 BARNARD HARBOUR     006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 BARN HA 06,1,CSPT  BARN HA,53.0833,-129.1166,,,CSPT            STAT AREA: 006 BARNARD HARBOUR     006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 BISH BY,1,CSPT         BISH BY,53.4666,-128.8833,,,CSPT            STAT AREA: 006 BISHOP BAY          006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 BISH BY 03,1,CSPT  BISH BY,53.4666,-128.8833,,,CSPT            STAT AREA: 006 BISHOP BAY          006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 BISH CR,1,CSPT         BISH CR,53.4666,-128.8833,,,CSPT            STAT AREA: 006 BISHOP CREEK        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 BISH CR 03,1,CSPT  BISH CR,53.4666,-128.8833,,,CSPT            STAT AREA: 006 BISHOP CREEK        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 BLFY PT 28,,CSPT  BLFY PT,,,,,CSPT            STAT AREA: 006 BLFY PT        007,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 BLRK PT 27,1,CSPT  BLRK PT,53.2,-129.35,,,CSPT            STAT AREA: 006 BLACKROCK POINT PFMA006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CAAM SD,1,CSPT         CAAM SD,52.9,-129.3666,,,CSPT            STAT AREA: 006 CAAMANO SOUND       006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CAAM SD 10,1,CSPT  CAAM SD,52.9,-129.3666,,,CSPT            STAT AREA: 006 CAAMANO SOUND       006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CAMP IS,1,CSPT         CAMP IS,53.0666,-129.3333,,,CSPT            STAT AREA: 006 CAMPANIA ISLAND     006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CAMP IS 10,1,CSPT  CAMP IS,53.0666,-129.3333,,,CSPT            STAT AREA: 006 CAMPANIA ISLAND     006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CAMP SD,1,CSPT         CAMP SD,53,-129.25,,,CSPT            STAT AREA: 006 CAMPANIA SOUND      006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CAMP SD 10,1,CSPT  CAMP SD,53,-129.25,,,CSPT            STAT AREA: 006 CAMPANIA SOUND      006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CHER IT 05,1,CSPT  CHER IT,53.2333,-129.4833,,,CSPT            STAT AREA: 006 CHERRY ISLETS       006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CLAR CV 10,1,CSPT  CLAR CV,52.9667,-129.1833,,,CSPT            STAT AREA: 006 CLARKE COVE PFMA 6  006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CLIO BY,1,CSPT         CLIO BY,53.9166,-128.7,,,CSPT            STAT AREA: 006 CLIO BAY            006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CLIO BY 01,1,CSPT  CLIO BY,53.9166,-128.7,,,CSPT            STAT AREA: 006 CLIO BAY            006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CLIO PT,1,CSPT         CLIO PT,53.9166,-128.7,,,CSPT            STAT AREA: 006 CLIO POINT          006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CLIO PT 01,1,CSPT  CLIO PT,53.9166,-128.7,,,CSPT            STAT AREA: 006 CLIO POINT          006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 COST IS,1,CSPT         COST IS,53.8333,-128.75,,,CSPT            STAT AREA: 006 COSTE ISLAND        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 COST IS 01,1,CSPT  COST IS,53.8333,-128.75,,,CSPT            STAT AREA: 006 COSTE ISLAND        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CURL BY,1,CSPT         CURL BY,53.2833,-129.3166,,,CSPT            STAT AREA: 006 CURLEW BAY          006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 CURL BY 05,1,CSPT  CURL BY,53.2833,-129.3166,,,CSPT            STAT AREA: 006 CURLEW BAY          006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 DEVA CH,1,CSPT         DEVA CH,53.6666,-128.8333,,,CSPT            STAT AREA: 006 DEVASTATION CHANNEL 006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 DEVA CH 01,1,CSPT  DEVA CH,53.6666,-128.8333,,,CSPT            STAT AREA: 006 DEVASTATION CHANNEL 006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 DORO IS,1,CSPT         DORO IS,53.65,-128.85,,,CSPT            STAT AREA: 006 DOROTHY ISLAND      006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 DORO IS 01,1,CSPT  DORO IS,53.65,-128.85,,,CSPT            STAT AREA: 006 DOROTHY ISLAND      006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 DOUG CH,1,CSPT         DOUG CH,53.5,-129.2,,,CSPT            STAT AREA: 006 DOUGLAS CHANNEL     006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 DOUG CH 02,1,CSPT  DOUG CH,53.5,-129.2,,,CSPT            STAT AREA: 006 DOUGLAS CHANNEL     006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 DOUG PT 10,1,CSPT  DOUG PT,53.05,-129.3167,,,CSPT            STAT AREA: 006 DOUGAN POINT PFMA 6 006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 EAGL BY,1,CSPT         EAGL BY,53.8166,-128.7,,,CSPT            STAT AREA: 006 EAGLE BAY           006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 EAGL BY 01,1,CSPT  EAGL BY,53.8166,-128.7,,,CSPT            STAT AREA: 006 EAGLE BAY           006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 ESTE SD,1,CSPT         ESTE SD,53.0833,-129.5333,,,CSPT            STAT AREA: 006 ESTEVAN SOUND       006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 ESTE SD 10,1,CSPT  ESTE SD,53.0833,-129.5333,,,CSPT            STAT AREA: 006 ESTEVAN SOUND       006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 FISH BY,1,CSPT         FISH BY,53.55,-129.0166,,,CSPT            STAT AREA: 006 FISHTRAP BAY        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 FISH BY 03,1,CSPT  FISH BY,53.55,-129.0166,,,CSPT            STAT AREA: 006 FISHTRAP BAY        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 FRNI PT,1,CSPT         FRNI PT,52.65,-128.9833,,,CSPT            STAT AREA: 006 FERNIE POINT        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 FRNI PT 16,1,CSPT  FRNI PT,52.65,-128.9833,,,CSPT            STAT AREA: 006 FERNIE POINT        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 GAUD PT,1,CSPT         GAUD PT,53.7166,-128.8333,,,CSPT            STAT AREA: 006 GAUDIN POINT        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 GAUD PT 01,1,CSPT  GAUD PT,53.7166,-128.8333,,,CSPT            STAT AREA: 006 GAUDIN POINT        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 GIL IS,1,CSPT         GIL IS,53.1666,-129.25,,,CSPT            STAT AREA: 006 GIL ISLAND          006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 GIL IS  06,1,CSPT  GIL IS,53.1666,-129.25,,,CSPT            STAT AREA: 006 GIL ISLAND          006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 GILT IN,1,CSPT         GILT IN,53.8333,-128.9666,,,CSPT            STAT AREA: 006 GILTTOYEES INLET    006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 GILT IN 01,1,CSPT  GILT IN,53.8333,-128.9666,,,CSPT            STAT AREA: 006 GILTTOYEES INLET    006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 GOAT HA,1,CSPT         GOAT HA,53.3333,-128.9166,,,CSPT            STAT AREA: 006 GOAT HARBOUR        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 GOAT HA 03,1,CSPT  GOAT HA,53.3333,-128.9166,,,CSPT            STAT AREA: 006 GOAT HARBOUR        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 GRNT PT,1,CSPT         GRNT PT,53.6833,-129.0833,,,CSPT            STAT AREA: 006 GRANT POINT         006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 GRNT PT 02,1,CSPT  GRNT PT,53.6833,-129.0833,,,CSPT            STAT AREA: 006 GRANT POINT         006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 HART BY,1,CSPT         HART BY,53.4166,-129.2333,,,CSPT            STAT AREA: 006 HARTLEY BAY         006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 HART BY 02,1,CSPT  HART BY,53.4166,-129.2333,,,CSPT            STAT AREA: 006 HARTLEY BAY         006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 HLFM BY,1,CSPT         HLFM BY,53.9666,-128.7,,,CSPT            STAT AREA: 006 HALFMOON BAY        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 HLFM BY 01,1,CSPT  HLFM BY,53.9666,-128.7,,,CSPT            STAT AREA: 006 HALFMOON BAY        006,,,CBC,CBC,CBC,CBC,CBC
2,M,2MN26006 HOPK PT,1,CSPT         HOPK PT,53.7833,-128.8166,,,CSPT            STAT AREA: 006 HOPKINS POINT       006,,,CBC,CBC,CBC,CBC,CBC
